column,source,cn_name,status
hammer_pattern_z,s3,锤子线形态_pattern｜当日横截面稳健标准化,kept
hammer_signal,s3,锤子线形态_signal,kept
high,s3,最高价,"dropped_dedup(anchor=bb_middle, rho=0.999049)"
high_lag_10,s3,最高价｜滞后10日,"dropped_dedup(anchor=close_lag_10, rho=0.999761)"
high_lag_10_rankpct,s3,最高价｜滞后10日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_10_rankpct, rho=0.999707)"
high_lag_10_z,s3,最高价｜滞后10日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_10_z, rho=0.999694)"
high_lag_15,s3,最高价｜滞后15日,"dropped_dedup(anchor=close_lag_15, rho=0.999649)"
high_lag_15_rankpct,s3,最高价｜滞后15日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_15_rankpct, rho=0.999642)"
high_lag_15_z,s3,最高价｜滞后15日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_15_z, rho=0.999635)"
high_lag_20,s3,最高价｜滞后20日,"dropped_dedup(anchor=close_lag_20, rho=0.999572)"
high_lag_20_rankpct,s3,最高价｜滞后20日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_20_rankpct, rho=0.999643)"
high_lag_20_z,s3,最高价｜滞后20日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_20_z, rho=0.999586)"
high_lag_25,s3,最高价｜滞后25日,"dropped_dedup(anchor=close_lag_25, rho=0.999546)"
high_lag_25_rankpct,s3,最高价｜滞后25日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_25_rankpct, rho=0.999592)"
high_lag_25_z,s3,最高价｜滞后25日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_25_z, rho=0.999557)"
high_lag_3,s3,最高价｜滞后3日,"dropped_dedup(anchor=bb_middle, rho=0.999131)"
high_lag_30,s3,最高价｜滞后30日,"dropped_dedup(anchor=close_lag_30, rho=0.999520)"
high_lag_30_rankpct,s3,最高价｜滞后30日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_30_rankpct, rho=0.999551)"
high_lag_30_z,s3,最高价｜滞后30日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_30_z, rho=0.999498)"
high_lag_3_rankpct,s3,最高价｜滞后3日｜当日横截面百分位,"dropped_dedup(anchor=bb_middle_rankpct, rho=0.999412)"
high_lag_3_z,s3,最高价｜滞后3日｜当日横截面稳健标准化,kept
high_lag_5,s3,最高价｜滞后5日,"dropped_dedup(anchor=close_lag_5, rho=0.999613)"
high_lag_5_rankpct,s3,最高价｜滞后5日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_5_rankpct, rho=0.999720)"
high_lag_5_z,s3,最高价｜滞后5日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_5_z, rho=0.999680)"
high_mean_20,s3,20日高点均值,kept
high_mean_20_rankpct,s3,20日高点均值｜当日横截面百分位,kept
high_mean_20_z,s3,20日高点均值｜当日横截面稳健标准化,kept
hl_spread,s3,高低价差,"dropped_dedup(anchor=HL_SPREAD, rho=1.000000)"
hl_spread_rankpct,s3,高低价差｜当日横截面百分位,"dropped_dedup(anchor=amplitude_rankpct, rho=1.000000)"
hl_spread_z,s3,高低价差｜当日横截面稳健标准化,kept
illiq,s3,非流动性,kept
illiq_lag_1,s3,非流动性｜滞后1日,kept
illiq_lag_1_rankpct,s3,非流动性｜滞后1日｜当日横截面百分位,kept
illiq_lag_1_z,s3,非流动性｜滞后1日｜当日横截面稳健标准化,kept
illiq_lag_3,s3,非流动性｜滞后3日,kept
illiq_lag_3_rankpct,s3,非流动性｜滞后3日｜当日横截面百分位,kept
illiq_lag_3_z,s3,非流动性｜滞后3日｜当日横截面稳健标准化,kept
illiq_lag_5,s3,非流动性｜滞后5日,kept
illiq_lag_5_rankpct,s3,非流动性｜滞后5日｜当日横截面百分位,kept
illiq_lag_5_z,s3,非流动性｜滞后5日｜当日横截面稳健标准化,kept
illiq_rankpct,s3,非流动性｜当日横截面百分位,kept
illiq_z,s3,非流动性｜当日横截面稳健标准化,kept
intraday_pos,s3,日内位置,"dropped_dedup(anchor=close_vs_high, rho=-1.000000)"
intraday_pos_lag_1,s3,日内位置｜滞后1日,kept
intraday_pos_lag_1_rankpct,s3,日内位置｜滞后1日｜当日横截面百分位,kept
intraday_pos_lag_1_z,s3,日内位置｜滞后1日｜当日横截面稳健标准化,kept
intraday_pos_lag_2,s3,日内位置｜滞后2日,kept
intraday_pos_lag_2_rankpct,s3,日内位置｜滞后2日｜当日横截面百分位,kept
intraday_pos_lag_2_z,s3,日内位置｜滞后2日｜当日横截面稳健标准化,kept
intraday_pos_lag_3,s3,日内位置｜滞后3日,kept
intraday_pos_lag_3_rankpct,s3,日内位置｜滞后3日｜当日横截面百分位,kept
intraday_pos_lag_3_z,s3,日内位置｜滞后3日｜当日横截面稳健标准化,kept
intraday_pos_rankpct,s3,日内位置｜当日横截面百分位,kept
intraday_pos_z,s3,日内位置｜当日横截面稳健标准化,"dropped_dedup(anchor=close_vs_high_z, rho=-1.000000)"
is_month_end,s3,月末标记,kept
is_month_start,s3,月初标记,kept
is_quarter_end,s3,季末标记,kept
is_quarter_start,s3,季初标记,kept
log_volume,s3,对数成交量,kept
log_volume_rankpct,s3,对数成交量｜当日横截面百分位,kept
log_volume_z,s3,对数成交量｜当日横截面稳健标准化,kept
low,s3,最低价,"dropped_dedup(anchor=bb_middle, rho=0.999019)"
low_lag_10,s3,最低价｜滞后10日,"dropped_dedup(anchor=close_lag_10, rho=0.999664)"
low_lag_10_rankpct,s3,最低价｜滞后10日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_10_rankpct, rho=0.999618)"
low_lag_10_z,s3,最低价｜滞后10日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_10_z, rho=0.999612)"
low_lag_15,s3,最低价｜滞后15日,"dropped_dedup(anchor=close_lag_15, rho=0.999622)"
low_lag_15_rankpct,s3,最低价｜滞后15日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_15_rankpct, rho=0.999647)"
low_lag_15_z,s3,最低价｜滞后15日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_15_z, rho=0.999624)"
low_lag_20,s3,最低价｜滞后20日,"dropped_dedup(anchor=close_lag_20, rho=0.999607)"
low_lag_20_rankpct,s3,最低价｜滞后20日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_20_rankpct, rho=0.999570)"
low_lag_20_z,s3,最低价｜滞后20日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_20_z, rho=0.999553)"
low_lag_25,s3,最低价｜滞后25日,"dropped_dedup(anchor=close_lag_25, rho=0.999520)"
low_lag_25_rankpct,s3,最低价｜滞后25日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_25_rankpct, rho=0.999567)"
low_lag_25_z,s3,最低价｜滞后25日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_25_z, rho=0.999510)"
low_lag_3,s3,最低价｜滞后3日,"dropped_dedup(anchor=bb_middle, rho=0.999309)"
low_lag_30,s3,最低价｜滞后30日,"dropped_dedup(anchor=close_lag_30, rho=0.999518)"
low_lag_30_rankpct,s3,最低价｜滞后30日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_30_rankpct, rho=0.999524)"
low_lag_30_z,s3,最低价｜滞后30日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_30_z, rho=0.999469)"
low_lag_3_rankpct,s3,最低价｜滞后3日｜当日横截面百分位,"dropped_dedup(anchor=bb_middle_rankpct, rho=0.999458)"
low_lag_3_z,s3,最低价｜滞后3日｜当日横截面稳健标准化,"dropped_dedup(anchor=bb_middle_z, rho=0.999095)"
low_lag_5,s3,最低价｜滞后5日,"dropped_dedup(anchor=close_lag_5, rho=0.999710)"
low_lag_5_rankpct,s3,最低价｜滞后5日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_5_rankpct, rho=0.999682)"
low_lag_5_z,s3,最低价｜滞后5日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_5_z, rho=0.999670)"
low_mean_20,s3,20日低点均值,"dropped_dedup(anchor=high_mean_20, rho=0.999831)"
low_mean_20_rankpct,s3,20日低点均值｜当日横截面百分位,"dropped_dedup(anchor=high_mean_20_rankpct, rho=0.999848)"
low_mean_20_z,s3,20日低点均值｜当日横截面稳健标准化,"dropped_dedup(anchor=high_mean_20_z, rho=0.999864)"
ma_20,s3,移动均线20,"dropped_dedup(anchor=high_mean_20, rho=0.999950)"
ma_20_rankpct,s3,移动均线20｜当日横截面百分位,"dropped_dedup(anchor=high_mean_20_rankpct, rho=0.999870)"
ma_20_z,s3,移动均线20｜当日横截面稳健标准化,"dropped_dedup(anchor=high_mean_20_z, rho=0.999871)"
ma_5,s3,移动均线5,"dropped_dedup(anchor=bb_middle, rho=1.000000)"
ma_5_rankpct,s3,移动均线5｜当日横截面百分位,"dropped_dedup(anchor=bb_middle_rankpct, rho=1.000000)"
ma_5_z,s3,移动均线5｜当日横截面稳健标准化,"dropped_dedup(anchor=bb_middle_z, rho=1.000000)"
ma_60,s3,移动均线60,kept
ma_60_rankpct,s3,移动均线60｜当日横截面百分位,kept
ma_60_z,s3,移动均线60｜当日横截面稳健标准化,kept
ma_arrangement,s3,均线排列,kept
ma_arrangement_rankpct,s3,均线排列｜当日横截面百分位,kept
ma_arrangement_z,s3,均线排列｜当日横截面稳健标准化,kept
macd,s3,指数平滑异同移动平均线,kept
macd_above_signal,s3,指数平滑异同移动平均线_above_signal,kept
macd_above_signal_rankpct,s3,指数平滑异同移动平均线_above_signal｜当日横截面百分位,kept
macd_above_signal_z,s3,指数平滑异同移动平均线_above_signal｜当日横截面稳健标准化,kept
macd_death_cross,s3,指数平滑异同移动平均线_death_cross,kept
macd_death_cross_rankpct,s3,指数平滑异同移动平均线_death_cross｜当日横截面百分位,kept
macd_death_cross_z,s3,指数平滑异同移动平均线_death_cross｜当日横截面稳健标准化,kept
macd_golden_cross,s3,指数平滑异同移动平均线_golden_cross,kept
macd_golden_cross_rankpct,s3,指数平滑异同移动平均线_golden_cross｜当日横截面百分位,kept
macd_golden_cross_z,s3,指数平滑异同移动平均线_golden_cross｜当日横截面稳健标准化,kept
macd_hist,s3,指数平滑异同移动平均线柱,kept
macd_hist_acceleration,s3,指数平滑异同移动平均线柱_acceleration,kept
macd_hist_acceleration_rankpct,s3,指数平滑异同移动平均线柱_acceleration｜当日横截面百分位,kept
macd_hist_acceleration_z,s3,指数平滑异同移动平均线柱_acceleration｜当日横截面稳健标准化,kept
macd_hist_amplitude,s3,指数平滑异同移动平均线柱_amplitude,kept
macd_hist_amplitude_rankpct,s3,指数平滑异同移动平均线柱_amplitude｜当日横截面百分位,kept
macd_hist_amplitude_z,s3,指数平滑异同移动平均线柱_amplitude｜当日横截面稳健标准化,kept
macd_hist_direction,s3,指数平滑异同移动平均线柱_direction,"dropped_dedup(anchor=macd_above_signal, rho=1.000000)"
macd_hist_direction_rankpct,s3,指数平滑异同移动平均线柱_direction｜当日横截面百分位,"dropped_dedup(anchor=macd_above_signal_rankpct, rho=0.999820)"
macd_hist_direction_z,s3,指数平滑异同移动平均线柱_direction｜当日横截面稳健标准化,kept
macd_hist_rankpct,s3,指数平滑异同移动平均线柱｜当日横截面百分位,kept
macd_hist_trend_5,s3,指数平滑异同移动平均线柱_trend_5,kept
macd_hist_trend_5_rankpct,s3,指数平滑异同移动平均线柱_trend_5｜当日横截面百分位,kept
macd_hist_trend_5_z,s3,指数平滑异同移动平均线柱_trend_5｜当日横截面稳健标准化,kept
macd_hist_z,s3,指数平滑异同移动平均线柱｜当日横截面稳健标准化,kept
macd_percentile,s3,MACD滚动百分位,kept
macd_percentile_rankpct,s3,MACD滚动百分位｜当日横截面百分位,kept
macd_percentile_z,s3,MACD滚动百分位｜当日横截面稳健标准化,kept
macd_rankpct,s3,指数平滑异同移动平均线｜当日横截面百分位,kept
macd_robust,s3,指数平滑异同移动平均线_robust,kept
macd_robust_rankpct,s3,指数平滑异同移动平均线_robust｜当日横截面百分位,kept
macd_robust_z,s3,指数平滑异同移动平均线_robust｜当日横截面稳健标准化,kept
macd_signal,s3,指数平滑异同移动平均线信号线,kept
macd_signal_convergence,s3,指数平滑异同移动平均线信号线_convergence,"dropped_dedup(anchor=macd_hist, rho=1.000000)"
macd_signal_convergence_rankpct,s3,指数平滑异同移动平均线信号线_convergence｜当日横截面百分位,"dropped_dedup(anchor=macd_hist_rankpct, rho=1.000000)"
macd_signal_convergence_trend,s3,指数平滑异同移动平均线信号线_convergence_trend,kept
macd_signal_convergence_trend_rankpct,s3,指数平滑异同移动平均线信号线_convergence_trend｜当日横截面百分位,kept
macd_signal_convergence_trend_z,s3,指数平滑异同移动平均线信号线_convergence_trend｜当日横截面稳健标准化,kept
macd_signal_convergence_z,s3,指数平滑异同移动平均线信号线_convergence｜当日横截面稳健标准化,"dropped_dedup(anchor=macd_hist_z, rho=1.000000)"
macd_signal_cross,s3,指数平滑异同移动平均线信号线_cross,"dropped_dedup(anchor=macd_golden_cross, rho=1.000000)"
macd_signal_cross_rankpct,s3,指数平滑异同移动平均线信号线_cross｜当日横截面百分位,"dropped_dedup(anchor=macd_golden_cross_rankpct, rho=1.000000)"
macd_signal_cross_z,s3,指数平滑异同移动平均线信号线_cross｜当日横截面稳健标准化,"dropped_dedup(anchor=macd_golden_cross_z, rho=1.000000)"
macd_signal_distance,s3,指数平滑异同移动平均线信号线_distance,"dropped_dedup(anchor=macd_hist, rho=1.000000)"
macd_signal_distance_rankpct,s3,指数平滑异同移动平均线信号线_distance｜当日横截面百分位,"dropped_dedup(anchor=macd_hist_rankpct, rho=1.000000)"
macd_signal_distance_z,s3,指数平滑异同移动平均线信号线_distance｜当日横截面稳健标准化,"dropped_dedup(anchor=macd_hist_z, rho=1.000000)"
macd_signal_rankpct,s3,指数平滑异同移动平均线信号线｜当日横截面百分位,kept
macd_signal_z,s3,指数平滑异同移动平均线信号线｜当日横截面稳健标准化,kept
macd_z,s3,指数平滑异同移动平均线｜当日横截面稳健标准化,kept
macd_zero_cross,s3,指数平滑异同移动平均线_zero_cross,kept
macd_zero_cross_down,s3,指数平滑异同移动平均线_zero_cross_down,kept
macd_zero_cross_down_rankpct,s3,指数平滑异同移动平均线_zero_cross_down｜当日横截面百分位,kept
macd_zero_cross_down_z,s3,指数平滑异同移动平均线_zero_cross_down｜当日横截面稳健标准化,kept
macd_zero_cross_rankpct,s3,指数平滑异同移动平均线_zero_cross｜当日横截面百分位,kept
macd_zero_cross_up,s3,指数平滑异同移动平均线_zero_cross_up,kept
macd_zero_cross_up_rankpct,s3,指数平滑异同移动平均线_zero_cross_up｜当日横截面百分位,kept
macd_zero_cross_up_z,s3,指数平滑异同移动平均线_zero_cross_up｜当日横截面稳健标准化,kept
macd_zero_cross_z,s3,指数平滑异同移动平均线_zero_cross｜当日横截面稳健标准化,kept
market_avg_amplitude,s3,市场综合状态avg_amplitude,"dropped_dedup(anchor=MKT_AVG_AMP, rho=1.000000)"
market_avg_amplitude_rankpct,s3,市场综合状态avg_amplitude｜当日横截面百分位,kept
market_avg_amplitude_z,s3,市场综合状态avg_amplitude｜当日横截面稳健标准化,kept
market_avg_change,s3,市场综合状态avg_change,"dropped_dedup(anchor=MKT_AVG_CHANGE, rho=1.000000)"
market_avg_change_rankpct,s3,市场综合状态avg_change｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
market_avg_change_z,s3,市场综合状态avg_change｜当日横截面稳健标准化,kept
market_sentiment,s3,市场综合状态sentiment,"dropped_dedup(anchor=MKT_SENTIMENT, rho=1.000000)"
market_sentiment_rankpct,s3,市场综合状态sentiment｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
market_sentiment_z,s3,市场综合状态sentiment｜当日横截面稳健标准化,kept
market_sync_score,s3,市场综合状态sync_score,"dropped_dedup(anchor=MKT_SYNC_SCORE, rho=1.000000)"
market_sync_score_rankpct,s3,市场综合状态sync_score｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
market_sync_score_z,s3,市场综合状态sync_score｜当日横截面稳健标准化,kept
obv,s3,能量潮,kept
obv_rankpct,s3,能量潮｜当日横截面百分位,kept
obv_trend,s3,能量潮_trend,kept
obv_trend_rankpct,s3,能量潮_trend｜当日横截面百分位,kept
obv_trend_z,s3,能量潮_trend｜当日横截面稳健标准化,kept
obv_z,s3,能量潮｜当日横截面稳健标准化,kept
open,s3,开盘价,"dropped_dedup(anchor=bb_middle, rho=0.999091)"
open_lag_10,s3,开盘价｜滞后10日,"dropped_dedup(anchor=close_lag_10, rho=0.999349)"
open_lag_10_rankpct,s3,开盘价｜滞后10日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_10_rankpct, rho=0.999305)"
open_lag_10_z,s3,开盘价｜滞后10日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_10_z, rho=0.999258)"
open_lag_15,s3,开盘价｜滞后15日,"dropped_dedup(anchor=close_lag_15, rho=0.999231)"
open_lag_15_rankpct,s3,开盘价｜滞后15日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_15_rankpct, rho=0.999319)"
open_lag_15_z,s3,开盘价｜滞后15日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_15_z, rho=0.999222)"
open_lag_20,s3,开盘价｜滞后20日,"dropped_dedup(anchor=close_lag_20, rho=0.999137)"
open_lag_20_rankpct,s3,开盘价｜滞后20日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_20_rankpct, rho=0.999194)"
open_lag_20_z,s3,开盘价｜滞后20日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_20_z, rho=0.999078)"
open_lag_25,s3,开盘价｜滞后25日,"dropped_dedup(anchor=close_lag_25, rho=0.999036)"
open_lag_25_rankpct,s3,开盘价｜滞后25日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_25_rankpct, rho=0.999169)"
open_lag_25_z,s3,开盘价｜滞后25日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_25_z, rho=0.999016)"
open_lag_3,s3,开盘价｜滞后3日,kept
open_lag_30,s3,开盘价｜滞后30日,"dropped_dedup(anchor=close_lag_30, rho=0.999022)"
open_lag_30_rankpct,s3,开盘价｜滞后30日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_30_rankpct, rho=0.999047)"
open_lag_30_z,s3,开盘价｜滞后30日｜当日横截面稳健标准化,kept
open_lag_3_rankpct,s3,开盘价｜滞后3日｜当日横截面百分位,"dropped_dedup(anchor=bb_middle_rankpct, rho=0.999276)"
open_lag_3_z,s3,开盘价｜滞后3日｜当日横截面稳健标准化,"dropped_dedup(anchor=high_lag_3_z, rho=0.999678)"
open_lag_5,s3,开盘价｜滞后5日,"dropped_dedup(anchor=close_lag_5, rho=0.999246)"
open_lag_5_rankpct,s3,开盘价｜滞后5日｜当日横截面百分位,"dropped_dedup(anchor=close_lag_5_rankpct, rho=0.999417)"
open_lag_5_z,s3,开盘价｜滞后5日｜当日横截面稳健标准化,"dropped_dedup(anchor=close_lag_5_z, rho=0.999331)"
pct_change,s3,日收益率,"dropped_dedup(anchor=RET1, rho=0.999591)"
pct_change_rankpct,s3,日收益率｜当日横截面百分位,"dropped_dedup(anchor=daily_return_rankpct, rho=1.000000)"
pct_change_z,s3,日收益率｜当日横截面稳健标准化,"dropped_dedup(anchor=daily_return_z, rho=1.000000)"
price_impact,s3,价格冲击,"dropped_dedup(anchor=PRICE_IMPACT, rho=1.000000)"
price_impact_rankpct,s3,价格冲击｜当日横截面百分位,kept
price_impact_z,s3,价格冲击｜当日横截面稳健标准化,kept
price_trend_5,s3,价格趋势_5,kept
price_trend_5_rankpct,s3,价格趋势_5｜当日横截面百分位,kept
price_trend_5_z,s3,价格趋势_5｜当日横截面稳健标准化,kept
price_volume_divergence,s3,价量背离标记,kept
price_volume_divergence_rankpct,s3,价量背离标记｜当日横截面百分位,kept
price_volume_divergence_z,s3,价量背离标记｜当日横截面稳健标准化,kept
price_vs_ma20,s3,价格相对均线偏离20,kept
price_vs_ma20_rankpct,s3,价格相对均线偏离20｜当日横截面百分位,kept
price_vs_ma20_z,s3,价格相对均线偏离20｜当日横截面稳健标准化,kept
price_vs_ma5,s3,价格相对均线偏离5,kept
price_vs_ma5_rankpct,s3,价格相对均线偏离5｜当日横截面百分位,kept
price_vs_ma5_z,s3,价格相对均线偏离5｜当日横截面稳健标准化,kept
price_vs_ma60,s3,价格相对均线偏离60,kept
price_vs_ma60_rankpct,s3,价格相对均线偏离60｜当日横截面百分位,kept
price_vs_ma60_z,s3,价格相对均线偏离60｜当日横截面稳健标准化,kept
pv_corr_10,s3,量价相关(10日),kept
pv_corr_10_rankpct,s3,量价相关(10日)｜当日横截面百分位,kept
pv_corr_10_z,s3,量价相关(10日)｜当日横截面稳健标准化,kept
quarter,s3,季度,kept
rank_return,s3,当日收益全市场百分位,"dropped_dedup(anchor=daily_return_rankpct, rho=1.000000)"
rank_volume,s3,当日成交量全市场百分位,"dropped_dedup(anchor=log_volume_rankpct, rho=1.000000)"
ret_intraday,s3,日内收益,"dropped_dedup(anchor=RET_ID, rho=1.000000)"
ret_intraday_lag_1,s3,日内收益｜滞后1日,kept
ret_intraday_lag_1_rankpct,s3,日内收益｜滞后1日｜当日横截面百分位,kept
ret_intraday_lag_1_z,s3,日内收益｜滞后1日｜当日横截面稳健标准化,kept
ret_intraday_lag_3,s3,日内收益｜滞后3日,"dropped_dedup(anchor=REF_RETID_3, rho=1.000000)"
ret_intraday_lag_3_rankpct,s3,日内收益｜滞后3日｜当日横截面百分位,kept
ret_intraday_lag_3_z,s3,日内收益｜滞后3日｜当日横截面稳健标准化,kept
ret_intraday_lag_5,s3,日内收益｜滞后5日,"dropped_dedup(anchor=REF_RETID_5, rho=1.000000)"
ret_intraday_lag_5_rankpct,s3,日内收益｜滞后5日｜当日横截面百分位,kept
ret_intraday_lag_5_z,s3,日内收益｜滞后5日｜当日横截面稳健标准化,kept
ret_intraday_rankpct,s3,日内收益｜当日横截面百分位,kept
ret_intraday_z,s3,日内收益｜当日横截面稳健标准化,kept
ret_overnight,s3,隔夜收益,"dropped_dedup(anchor=RET_ON, rho=0.999262)"
ret_overnight_lag_1,s3,隔夜收益｜滞后1日,kept
ret_overnight_lag_1_rankpct,s3,隔夜收益｜滞后1日｜当日横截面百分位,kept
ret_overnight_lag_1_z,s3,隔夜收益｜滞后1日｜当日横截面稳健标准化,kept
ret_overnight_lag_3,s3,隔夜收益｜滞后3日,kept
ret_overnight_lag_3_rankpct,s3,隔夜收益｜滞后3日｜当日横截面百分位,kept
ret_overnight_lag_3_z,s3,隔夜收益｜滞后3日｜当日横截面稳健标准化,kept
ret_overnight_lag_5,s3,隔夜收益｜滞后5日,kept
ret_overnight_lag_5_rankpct,s3,隔夜收益｜滞后5日｜当日横截面百分位,kept
ret_overnight_lag_5_z,s3,隔夜收益｜滞后5日｜当日横截面稳健标准化,kept
ret_overnight_rankpct,s3,隔夜收益｜当日横截面百分位,kept
ret_overnight_z,s3,隔夜收益｜当日横截面稳健标准化,kept
return_lag_1,s3,滞后1日,kept
return_lag_10,s3,滞后10日,kept
return_lag_10_rankpct,s3,滞后10日｜当日横截面百分位,kept
return_lag_10_z,s3,滞后10日｜当日横截面稳健标准化,kept
return_lag_1_rankpct,s3,滞后1日｜当日横截面百分位,kept
return_lag_1_z,s3,滞后1日｜当日横截面稳健标准化,kept
return_lag_2,s3,滞后2日,kept
return_lag_20,s3,滞后20日,kept
return_lag_20_rankpct,s3,滞后20日｜当日横截面百分位,kept
return_lag_20_z,s3,滞后20日｜当日横截面稳健标准化,kept
return_lag_2_rankpct,s3,滞后2日｜当日横截面百分位,kept
return_lag_2_z,s3,滞后2日｜当日横截面稳健标准化,kept
return_lag_3,s3,滞后3日,kept
return_lag_3_rankpct,s3,滞后3日｜当日横截面百分位,kept
return_lag_3_z,s3,滞后3日｜当日横截面稳健标准化,kept
return_lag_5,s3,滞后5日,kept
return_lag_5_rankpct,s3,滞后5日｜当日横截面百分位,kept
return_lag_5_z,s3,滞后5日｜当日横截面稳健标准化,kept
rsi_14,s3,相对强弱指标14,kept
rsi_14_rankpct,s3,相对强弱指标14｜当日横截面百分位,kept
rsi_14_z,s3,相对强弱指标14｜当日横截面稳健标准化,kept
rsi_24,s3,相对强弱指标24,kept
rsi_24_rankpct,s3,相对强弱指标24｜当日横截面百分位,kept
rsi_24_z,s3,相对强弱指标24｜当日横截面稳健标准化,kept
rsi_6,s3,相对强弱指标6,kept
rsi_6_rankpct,s3,相对强弱指标6｜当日横截面百分位,kept
rsi_6_z,s3,相对强弱指标6｜当日横截面稳健标准化,kept
rsi_momentum,s3,相对强弱指标momentum,kept
rsi_momentum_rankpct,s3,相对强弱指标momentum｜当日横截面百分位,kept
rsi_momentum_z,s3,相对强弱指标momentum｜当日横截面稳健标准化,kept
rsi_overbought_14,s3,相对强弱指标overbought_14,kept
rsi_overbought_14_rankpct,s3,相对强弱指标overbought_14｜当日横截面百分位,kept
rsi_overbought_14_z,s3,相对强弱指标overbought_14｜当日横截面稳健标准化,kept
rsi_overbought_24,s3,相对强弱指标overbought_24,kept
rsi_overbought_24_rankpct,s3,相对强弱指标overbought_24｜当日横截面百分位,kept
rsi_overbought_24_z,s3,相对强弱指标overbought_24｜当日横截面稳健标准化,kept
rsi_overbought_6,s3,相对强弱指标overbought_6,kept
rsi_overbought_6_rankpct,s3,相对强弱指标overbought_6｜当日横截面百分位,kept
rsi_overbought_6_z,s3,相对强弱指标overbought_6｜当日横截面稳健标准化,kept
rsi_oversold_14,s3,相对强弱指标oversold_14,kept
rsi_oversold_14_rankpct,s3,相对强弱指标oversold_14｜当日横截面百分位,kept
rsi_oversold_14_z,s3,相对强弱指标oversold_14｜当日横截面稳健标准化,kept
rsi_oversold_24,s3,相对强弱指标oversold_24,kept
rsi_oversold_24_rankpct,s3,相对强弱指标oversold_24｜当日横截面百分位,kept
rsi_oversold_24_z,s3,相对强弱指标oversold_24｜当日横截面稳健标准化,kept
rsi_oversold_6,s3,相对强弱指标oversold_6,kept
rsi_oversold_6_rankpct,s3,相对强弱指标oversold_6｜当日横截面百分位,kept
rsi_oversold_6_z,s3,相对强弱指标oversold_6｜当日横截面稳健标准化,kept
rsi_robust,s3,相对强弱指标robust,kept
rsi_robust_rankpct,s3,相对强弱指标robust｜当日横截面百分位,kept
rsi_robust_z,s3,相对强弱指标robust｜当日横截面稳健标准化,kept
rsi_turning,s3,相对强弱指标turning,kept
rsi_turning_rankpct,s3,相对强弱指标turning｜当日横截面百分位,kept
rsi_turning_simple,s3,相对强弱指标turning_simple,"dropped_dedup(anchor=rsi_turning, rho=1.000000)"
rsi_turning_simple_rankpct,s3,相对强弱指标turning_simple｜当日横截面百分位,"dropped_dedup(anchor=rsi_turning_rankpct, rho=1.000000)"
rsi_turning_simple_z,s3,相对强弱指标turning_simple｜当日横截面稳健标准化,kept
rsi_turning_z,s3,相对强弱指标turning｜当日横截面稳健标准化,"dropped_dedup(anchor=rsi_turning_simple_z, rho=1.000000)"
sh_amplitude,s3,上证指数日特征amplitude,"dropped_dedup(anchor=MKT_SH_AMPLITUDE, rho=1.000000)"
sh_amplitude_rankpct,s3,上证指数日特征amplitude｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_amplitude_z,s3,上证指数日特征amplitude｜当日横截面稳健标准化,kept
sh_price_change,s3,上证指数日特征price_change,"dropped_dedup(anchor=MKT_SH_PRICE_CHANGE, rho=1.000000)"
